コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
5/135521LC,生機:135521LC,ｷﾊﾞﾀ135521LC,反,0.02,P72/R15/N13,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,47480,39567,33914.4,29675.1,26377.9,23740.1,23740.1,23740.1,,,,,,,,,表示する,
5/135539HX,生機:135539HX,ｷﾊﾞﾀ135539HX,反,0.02,P92/R8,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,41750,34792,29821.4,26093.8,23194.4,20875,20875,20875,,,,,,,,,表示する,
5/135630LX,生機:135630LX,ｷﾊﾞﾀ135630LX,反,0.02,P96/R4,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/135644LA,生機:135644LA,ｷﾊﾞﾀ135644LA,反,0.02,P100,50,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,34040,28367,24314.3,21275,18911.1,17020,17020,17020,,,,,,,,,表示する,
5/135716LX,生機:135716LX,ｷﾊﾞﾀ135716LX,反,0.02,P71/R29,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,44154,36795,31538.3,27596,24529.8,22076.8,22076.8,22076.8,,,,,,,,,表示する,
5/135741LX,生機:135741LX,ｷﾊﾞﾀ135741LX,反,0.02,P85/TA15,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,42528,35440,30377.1,26580,23626.7,21264,21264,21264,,,,,,,,,表示する,
5/135742LA,生機:135742LA,ｷﾊﾞﾀ135742LA,反,0.02,P95/R5,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,37868,31557,27048.6,23667.5,21037.8,18934,18934,18934,,,,,,,,,表示する,
5/135742LX,生機:135742LX,ｷﾊﾞﾀ135742LX,反,0.02,P95/R5,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,37868,31557,27048.6,23667.5,21037.8,18934,18934,18934,,,,,,,,,表示する,
5/157796ZD,生機:157796ZD,ｷﾊﾞﾀ157796ZD,反,0.02,P100,50M,153,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,40276,33563,28768.6,25172.5,22375.6,20138,20138,20138,,,,,,,,,表示する,
5/158187YX,生機:158187YX,ｷﾊﾞﾀ158187YX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/158388HX,生機:158388HX,ｷﾊﾞﾀ158388HX,反,0.02,P100,50,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,K,,,,,M,,28208,23507,20148.6,17630,15671.1,14104,14104,14104,,,,,,,,,表示する,
5/159557LX,生機:159557LX,ｷﾊﾞﾀ159557LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,28282,23568,20201.4,17676.3,15712.2,14141,14141,14141,,,,,,,,,表示する,
5/159558LX,生機:159558LX,ｷﾊﾞﾀ159558LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,31822,26518,22730,19888.8,17678.9,15911,15911,15911,,,,,,,,,表示する,
5/159559LX,生機:159559LX,ｷﾊﾞﾀ159559LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,58416,48680,41725.7,36510,32453.3,29208,29208,29208,,,,,,,,,表示する,
5/159560VX,生機:159560VX,ｷﾊﾞﾀ159560VX,反,0.025,P100,40M,118,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,68146,56788,48675.7,42591.3,37858.9,34073,34073,34073,,,,,,,,,表示する,
5/159575LX,生機:159575LX,ｷﾊﾞﾀ159575LX,反,0.02,P99/N1,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,28926,24105,20661.4,18078.8,16070,14463,14463,14463,,,,,,,,,表示する,
5/159577VX,生機:159577VX,ｷﾊﾞﾀ159577VX,反,0.025,P100,40M,118,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,68146,56788,48675.7,42591.3,37858.9,34073,34073,34073,,,,,,,,,表示する,
5/159580ZX,生機:159580ZX,ｷﾊﾞﾀ159580ZX,反,0.02,P100,50M,180,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,15082,12568,10772.9,9426.3,8378.9,7541,7541,7541,,,,,,,,,表示する,
5/159603LX,生機:159603LX,ｷﾊﾞﾀ159603LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/165316YX,生機:165316YX,ｷﾊﾞﾀ165316YX,反,0.02,P96/R4,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,10,,L,,,,,M,,50746,42288,36247.1,31716.3,28192.2,25373,25373,25373,,,,,,,,,表示する,
5/171020YX,生機:171020YX,ｷﾊﾞﾀ171020YX,反,0.02,R56/TA28/P16,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,78034,65028,55738.6,48771.3,43352.2,39017,39017,39017,,,,,,,,,表示する,
5/171146YA,生機:171146YA,ｷﾊﾞﾀ171146YA,反,0.02,TA66/P21/R13,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/171163YA,生機:171163YA,ｷﾊﾞﾀ171163YA,反,0.02,R37/TA32/P31,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,81000,67500,57857.1,50625,45000,40500,40500,40500,,,,,,,,,表示する,
5/171174YX,生機:171174YX,ｷﾊﾞﾀ171174YX,反,0.02,TA46/CU28/P26,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/171202LX,生機:171202LX,ｷﾊﾞﾀ171202LX,反,0.02,TA58/P42,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,63196,52663,45140,39497.5,35108.9,31598,31598,31598,,,,,,,,,表示する,
5/171220YX,生機:171220YX,ｷﾊﾞﾀ171220YX,反,0.020833333,CU89/P11,48M,128,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/171222YX,生機:171222YX,ｷﾊﾞﾀ171222YX,反,0.020833333,CU49/R40/P11,48M,128,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,31816,26513,22725.7,19885,17675.6,15908,15908,15908,,,,,,,,,表示する,
5/171337YX,生機:171337YX,ｷﾊﾞﾀ171337YX,反,0.02,R80/CU20,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,49536,41280,35382.9,30960,27520,24768,24768,24768,,,,,,,,,表示する,
5/290034ZX,生機:290034ZX,ｷﾊﾞﾀ290034ZX,反,0.02,P94/C6,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7000,5833,5000,4375,3888.9,3500,3500,3500,,,,,,,,,表示する,
5/290041YX,生機:290041YX,ｷﾊﾞﾀ290041YX,反,0.02,P100,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,109600,91333,78285.7,68500,60888.9,54800,54800,54800,,,,,,,,,表示する,
5/290045VX,生機:290045VX,ｷﾊﾞﾀ290045VX,反,0.02173913,AC75/P25,46M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,16616,13847,11868.6,10385,9231.1,8308,8308,8308,,,,,,,,,表示する,
5/290054YB,生機:290054YB,ｷﾊﾞﾀ290054YB,反,0.02,R51/L30/P19,50M,120,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,14660,12217,10471.4,9162.5,8144.4,7330,7330,7330,,,,,,,,,表示する,
5/290128ZX,生機:290128ZX,ｷﾊﾞﾀ290128ZX,反,0.01,P100,100M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,39240,32700,28028.6,24525,21800,19620,19620,19620,,,,,,,,,表示する,
5/290168VX,生機:290168VX,ｷﾊﾞﾀ290168VX,反,0.02,P63/CU37,50M,137,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,44840,37367,32028.6,28025,24911.1,22420,22420,22420,,,,,,,,,表示する,
5/290169GA,生機:290169GA,ｷﾊﾞﾀ290169GA,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10600,8833,7571.4,6625,5888.9,5300,5300,5300,,,,,,,,,表示する,
5/290169GX,生機:290169GX,ｷﾊﾞﾀ290169GX,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10600,8833,7571.4,6625,5888.9,5300,5300,5300,,,,,,,,,表示する,
5/290170GA,生機:290170GA,ｷﾊﾞﾀ290170GA,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10600,8833,7571.4,6625,5888.9,5300,5300,5300,,,,,,,,,表示する,
5/290170GX,生機:290170GX,ｷﾊﾞﾀ290170GX,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10600,8833,7571.4,6625,5888.9,5300,5300,5300,,,,,,,,,表示する,
5/290172ZX,生機:290172ZX,ｷﾊﾞﾀ290172ZX,反,0.02,CU62/P38,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,28720,23933,20514.3,17950,15955.6,14360,14360,14360,,,,,,,,,表示する,
5/290191YX,生機:290191YX,ｷﾊﾞﾀ290191YX,反,0.02,P70/TA30,50M,138,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,80,,81,,,,,M,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
5/290192YX,生機:290192YX,ｷﾊﾞﾀ290192YX,反,0.02,N62/W38,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,68374,56978,48838.6,42733.8,37985.6,34187,34187,34187,,,,,,,,,表示する,
5/290193YX,生機:290193YX,ｷﾊﾞﾀ290193YX,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8400,7000,6000,5250,4666.7,4200,4200,4200,,,,,,,,,表示する,
5/290194JX,生機:290194JX,ｷﾊﾞﾀ290194JX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,33118,27598,23655.7,20698.8,18398.9,16559,16559,16559,,,,,,,,,表示する,
5/290195YX,生機:290195YX,ｷﾊﾞﾀ290195YX,反,0.02,AC79/P21,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,46148,38457,32962.9,28842.5,25637.8,23074,23074,23074,,,,,,,,,表示する,
5/291012ZX,生機:291012ZX,ｷﾊﾞﾀ291012ZX,反,0.016666667,P61/C39,60M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,9912,8260,7080,6195,5506.7,4956,4956,4956,,,,,,,,,表示する,
5/291014YX,生機:291014YX,ｷﾊﾞﾀ291014YX,反,0.016949153,P100,59M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,12046,10038,8604.3,7528.8,6692.2,6023,6023,6023,,,,,,,,,表示する,
5/291052YX,生機:291052YX,ｷﾊﾞﾀ291052YX,反,0.017241379,P100,58M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,11388,9490,8134.3,7117.5,6326.7,5694,5694,5694,,,,,,,,,表示する,
5/291053YX,生機:291053YX,ｷﾊﾞﾀ291053YX,反,0.02,P100,50M,152,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10900,9083,7785.7,6812.5,6055.6,5450,5450,5450,,,,,,,,,表示する,
5/291066YX,生機:291066YX,ｷﾊﾞﾀ291066YX,反,0.016666667,P100,60M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,15740,13117,11242.9,9837.5,8744.4,7870,7870,7870,,,,,,,,,表示する,
5/292017YX,生機:292017YX,ｷﾊﾞﾀ292017YX,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8800,7333,6285.7,5500,4888.9,4400,4400,4400,,,,,,,,,表示する,
5/292023YX,生機:292023YX,ｷﾊﾞﾀ292023YX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8800,7333,6285.7,5500,4888.9,4400,4400,4400,,,,,,,,,表示する,
5/292027YX,生機:292027YX,ｷﾊﾞﾀ292027YX,反,0.02,P100,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5000,4167,3571.4,3125,2777.8,2500,2500,2500,,,,,,,,,表示する,
5/292028YX,生機:292028YX,ｷﾊﾞﾀ292028YX,反,0.02,P80/C20,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6200,5167,4428.6,3875,3444.4,3100,3100,3100,,,,,,,,,表示する,
5/292030LX,生機:292030LX,ｷﾊﾞﾀ292030LX,反,0.02,P81/C19,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6300,5250,4500,3937.5,3500,3150,3150,3150,,,,,,,,,表示する,
5/292031YX,生機:292031YX,ｷﾊﾞﾀ292031YX,反,0.02,P88/C12,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8000,6667,5714.3,5000,4444.4,4000,4000,4000,,,,,,,,,表示する,
5/292036YX,生機:292036YX,ｷﾊﾞﾀ292036YX,反,0.02,P100,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,9200,7667,6571.4,5750,5111.1,4600,4600,4600,,,,,,,,,表示する,
5/292037YX,生機:292037YX,ｷﾊﾞﾀ292037YX,反,0.02,P60/C40,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7500,6250,5357.1,4687.5,4166.7,3750,3750,3750,,,,,,,,,表示する,
5/292038LX,生機:292038LX,ｷﾊﾞﾀ292038LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6000,5000,4285.7,3750,3333.3,3000,3000,3000,,,,,,,,,表示する,
5/292039YX,生機:292039YX,ｷﾊﾞﾀ292039YX,反,0.02,P100,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5400,4500,3857.1,3375,3000,2700,2700,2700,,,,,,,,,表示する,
5/292040YX,生機:292040YX,ｷﾊﾞﾀ292040YX,反,0.02,P82/C18,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5600,4667,4000,3500,3111.1,2800,2800,2800,,,,,,,,,表示する,
5/292041YX,生機:292041YX,ｷﾊﾞﾀ292041YX,反,0.02,P81/C19,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6000,5000,4285.7,3750,3333.3,3000,3000,3000,,,,,,,,,表示する,
5/292042LX,生機:292042LX,ｷﾊﾞﾀ292042LX,反,0.02,P92/C8,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7800,6500,5571.4,4875,4333.3,3900,3900,3900,,,,,,,,,表示する,
5/292043YX,生機:292043YX,ｷﾊﾞﾀ292043YX,反,0.02,P95/N5,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6000,5000,4285.7,3750,3333.3,3000,3000,3000,,,,,,,,,表示する,
5/292044YX,生機:292044YX,ｷﾊﾞﾀ292044YX,反,0.02,P100,50M,153,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,4050,3375,2892.9,2531.3,2250,2025,2025,2025,,,,,,,,,表示する,
5/292045YX,生機:292045YX,ｷﾊﾞﾀ292045YX,反,0.02,P100,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6900,5750,4928.6,4312.5,3833.3,3450,3450,3450,,,,,,,,,表示する,
5/292046YX,生機:292046YX,ｷﾊﾞﾀ292046YX,反,0.02,P87/C13,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6700,5583,4785.7,4187.5,3722.2,3350,3350,3350,,,,,,,,,表示する,
5/292047LX,生機:292047LX,ｷﾊﾞﾀ292047LX,反,0.02,P86/C14,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6500,5417,4642.9,4062.5,3611.1,3250,3250,3250,,,,,,,,,表示する,
5/292048YX,生機:292048YX,ｷﾊﾞﾀ292048YX,反,0.02,P100,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5600,4667,4000,3500,3111.1,2800,2800,2800,,,,,,,,,表示する,
5/292049LX,生機:292049LX,ｷﾊﾞﾀ292049LX,反,0.02,P93/C7,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7800,6500,5571.4,4875,4333.3,3900,3900,3900,,,,,,,,,表示する,
5/292050YX,生機:292050YX,ｷﾊﾞﾀ292050YX,反,0.02,P94/CU6,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,10800,9000,7714.3,6750,6000,5400,5400,5400,,,,,,,,,表示する,
5/292051LX,生機:292051LX,ｷﾊﾞﾀ292051LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6700,5583,4785.7,4187.5,3722.2,3350,3350,3350,,,,,,,,,表示する,
5/292052YX,生機:292052YX,ｷﾊﾞﾀ292052YX,反,0.02,P89/C11,50M,143,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5600,4667,4000,3500,3111.1,2800,2800,2800,,,,,,,,,表示する,
5/292053YX,生機:292053YX,ｷﾊﾞﾀ292053YX,反,0.02,P83/R17,50M,153,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6500,5417,4642.9,4062.5,3611.1,3250,3250,3250,,,,,,,,,表示する,
5/292054LX,生機:292054LX,ｷﾊﾞﾀ292054LX,反,0.02,P84/C16,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7300,6083,5214.3,4562.5,4055.6,3650,3650,3650,,,,,,,,,表示する,
5/292055YX,生機:292055YX,ｷﾊﾞﾀ292055YX,反,0.02,P89/C11,50M,150,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,5000,4167,3571.4,3125,2777.8,2500,2500,2500,,,,,,,,,表示する,
5/292056LX,生機:292056LX,ｷﾊﾞﾀ292056LX,反,0.02,P95/C5,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8200,6833,5857.1,5125,4555.6,4100,4100,4100,,,,,,,,,表示する,
5/292057YX,生機:292057YX,ｷﾊﾞﾀ292057YX,反,0.02,P100,50M,153,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8500,7083,6071.4,5312.5,4722.2,4250,4250,4250,,,,,,,,,表示する,
5/292058LX,生機:292058LX,ｷﾊﾞﾀ292058LX,反,0.02,P86/C14,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6500,5417,4642.9,4062.5,3611.1,3250,3250,3250,,,,,,,,,表示する,
5/292059LX,生機:292059LX,ｷﾊﾞﾀ292059LX,反,0.02,P86/C14,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6500,5417,4642.9,4062.5,3611.1,3250,3250,3250,,,,,,,,,表示する,
5/292060YX,生機:292060YX,ｷﾊﾞﾀ292060YX,反,0.02,P79/R21,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,6600,5500,4714.3,4125,3666.7,3300,3300,3300,,,,,,,,,表示する,
5/292061YX,生機:292061YX,ｷﾊﾞﾀ292061YX,反,0.02,P94/N6,50M,140,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,4500,3750,3214.3,2812.5,2500,2250,2250,2250,,,,,,,,,表示する,
5/292062LX,生機:292062LX,ｷﾊﾞﾀ292062LX,反,0.02,P84/C16,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,9400,7833,6714.3,5875,5222.2,4700,4700,4700,,,,,,,,,表示する,
5/292063LX,生機:292063LX,ｷﾊﾞﾀ292063LX,反,0.02,P100,50M,148,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,8100,6750,5785.7,5062.5,4500,4050,4050,4050,,,,,,,,,表示する,
5/292064YX,生機:292064YX,ｷﾊﾞﾀ292064YX,反,0.02,P99/N1,50M,146,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,7800,6500,5571.4,4875,4333.3,3900,3900,3900,,,,,,,,,表示する,
5/295000YA,生機:295000YA,ｷﾊﾞﾀ295000YA,反,0.02,TA65/P35,50M,138,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,24200,20167,17285.7,15125,13444.4,12100,12100,12100,,,,,,,,,表示する,
5/295023YX,生機:295023YX,ｷﾊﾞﾀ295023YX,反,0.02,TA73/P27,50M,138,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,79068,65890,56477.1,49417.5,43926.7,39534,39534,39534,,,,,,,,,表示する,
5/295025YX,生機:295025YX,ｷﾊﾞﾀ295025YX,反,0.02,TA50/R40/P10,50M,123,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,43608,36340,31148.6,27255,24226.7,21804,21804,21804,,,,,,,,,表示する,
5/295027YX,生機:295027YX,ｷﾊﾞﾀ295027YX,反,0.02,TA55/R35/P10,50M,115,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,38382,31985,27415.7,23988.8,21323.3,19191,19191,19191,,,,,,,,,表示する,
5/295028YX,生機:295028YX,ｷﾊﾞﾀ295028YX,反,0.04,TA57/R34/P9,25M,104,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,22610,18842,16150,14131.3,12561.1,11305,11305,11305,,,,,,,,,表示する,
5/295029YX,生機:295029YX,ｷﾊﾞﾀ295029YX,反,0.04,TA57/R34/P9,25M,104,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,50,,E,,,,,M,,27922,23268,19944.3,17451.3,15512.2,13961,13961,13961,,,,,,,,,表示する,
5/295030YX,生機:295030YX,ｷﾊﾞﾀ295030YX,反,0.02,TA50/L33/R13/P4,50M,130,1,1,在庫管理を行う,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,5,生機,20,,B,,,,,M,,43222,36018,30872.9,27013.8,24012.2,21611,21611,21611,,,,,,,,,表示する,
