コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
1/848NN,糸:848NN:RN11B0(T65C 30/- 2ﾎﾝ) SD 30/ 2 S650 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/848OO,糸:848OO:TX8600(TW-Z) SD 150/ 48 S450 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/848PP,糸:848PP:ZE7600(ﾍﾞﾙﾄﾛﾝX TWZS450) SD 170/ 51 S300 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/848QQ,糸:848QQ:TX5N10(TW-Z) SD 150/ 48 Z200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/849KK,糸:849KK:TX6720(TW-S S200) SD 150/ 36 S200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/849RR,糸:849RR:TX5B60(TW-Z S800) SD 230/ 60 S800 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/849SS,糸:849SS:NX0AE0(NW-Z X2 Z1000) SD 140/ 68 Z1000 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/854AA,糸:854AA:TX6640 CDW(Z) SD 150/ 48 Z180 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/857AS,糸:857AS:PEW-S SD 20/ 24 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1800,1500,1285.7,1125,1000,900,900,900,,,,,,,,,表示する,
1/857BA,糸:857BA:PEW-Z SD 20/ 24 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1747.2,1456,1248,1092,970.7,873.6,873.6,873.6,,,,,,,,,表示する,
1/964AA,糸:964AA:TW <56T> SD 50/ 36 Zﾖﾘ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,200,167,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
1/964BS,糸:964BS:TW <56T> SD 50/ 36 Sﾖﾘ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,900,750,642.9,562.5,500,450,450,450,,,,,,,,,表示する,
1/998AA,糸:998AA:TCS620-R (C60/-XTW20/1) 115/ ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
