行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
2750,21,,345,1,5/295000YA,6,7,,68.9,生機:295000YA,,9355 ,B,,TA65/P35,50M,138,1,12100,12100,295000YA,9355, ,,B,225826A0,I006 ,1,68.9,16.8, ,B,1000,        ,   ,2017/2/15,1489,295000,,正常,345,21
2751,1,,346,1,5/159560VX,6,7,,50.4,生機:159560VX,,6184 ,A,,P100,40M,118,1,34073,34073,159560VX,6184, ,,B,215841B0,I025 ,1,50.4,19.8, ,A,1000,        ,   ,2017/2/16,1723,159560,,正常,346,1
2752,2,,346,1,5/159560VX,6,7,,50.5,生機:159560VX,,6185 ,A,,P100,40M,118,1,34073,34073,159560VX,6185, ,,B,215841B0,I025 ,1,50.5,19.8, ,A,1000,        ,   ,2017/2/16,1723,159560,,正常,346,2
2753,3,,346,1,5/159560VX,6,7,,50.8,生機:159560VX,,6186 ,A,,P100,40M,118,1,34073,34073,159560VX,6186, ,,B,215841B0,I025 ,1,50.8,19.9, ,A,1000,        ,   ,2017/2/16,1723,159560,,正常,346,3
2754,4,,346,1,5/159560VX,6,7,,50.6,生機:159560VX,,6187 ,A,,P100,40M,118,1,34073,34073,159560VX,6187, ,,B,215841B0,I025 ,1,50.6,19.8, ,A,1000,        ,   ,2017/2/16,1723,159560,,正常,346,4
2755,5,,346,1,5/290045VX,6,7,,50.9,生機:290045VX,,6824 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6824, ,,B,225598A0,I015 ,1,50.9,13.4, ,A,1000,        ,   ,2017/2/16,1788,290045,,正常,346,5
2756,6,,346,1,5/290045VX,6,7,,51,生機:290045VX,,6825 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6825, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/16,1791,290045,,正常,346,6
2757,7,,346,1,5/290045VX,6,7,,51,生機:290045VX,,6826 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6826, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/16,1788,290045,,正常,346,7
2758,8,,346,1,5/290045VX,6,7,,51,生機:290045VX,,6827 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6827, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/16,1788,290045,,正常,346,8
2759,9,,346,1,5/290045VX,6,7,,51,生機:290045VX,,6885 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6885, ,,B,225598B0,I064 ,1,51,13.4, ,A,1000,        ,   ,2017/2/16,1788,290045,,正常,346,9
2760,10,,346,1,5/290045VX,6,7,,51,生機:290045VX,,6886 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6886, ,,B,225598B0,I064 ,1,51,13.4, ,A,1000,        ,   ,2017/2/16,1788,290045,,正常,346,10
2761,11,,346,1,5/290128ZX,6,7,,108.5,生機:290128ZX,,6323 ,A,,P100,100M,150,1,19620,19620,290128ZX,6323, ,,B,215651A0,I078 ,1,108.5,14.2, ,A,1000,        ,   ,2017/2/16,1707,290128,,正常,346,11
2762,12,,346,1,5/290128ZX,6,7,,108.5,生機:290128ZX,,6324 ,A,,P100,100M,150,1,19620,19620,290128ZX,6324, ,,B,215651A0,I078 ,1,108.5,14.2, ,A,1000,        ,   ,2017/2/16,1707,290128,,正常,346,12
2763,13,,346,1,5/290169GA,6,7,,61.4,生機:290169GA,,6109 ,A,,P100,50M,150,1,5300,5300,290169GA,6109, ,,B,115793A0,I026 ,1,61.4,24.6, ,A,1000,        ,   ,2017/2/16,1872,290169,,正常,346,13
2764,14,,346,1,5/290169GA,6,7,,61.3,生機:290169GA,,6110 ,A,,P100,50M,150,1,5300,5300,290169GA,6110, ,,B,115793A0,I026 ,1,61.3,24.5, ,A,1000,        ,   ,2017/2/16,1872,290169,,正常,346,14
2765,15,,346,1,5/290188YX,6,7,,45.4,生機:290188YX,,6529 ,A,,P100,42M,165,1,4116,4116,290188YX,6529, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/16,    ,290188,,正常,346,15
2766,16,,346,1,5/290188YX,6,7,,45.4,生機:290188YX,,6530 ,A,,P100,42M,165,1,4116,4116,290188YX,6530, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/16,    ,290188,,正常,346,16
2767,17,,346,1,5/290188YX,6,7,,45.4,生機:290188YX,,6531 ,A,,P100,42M,165,1,4116,4116,290188YX,6531, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/16,    ,290188,,正常,346,17
2768,18,,346,1,5/290188YX,6,7,,45.3,生機:290188YX,,6532 ,A,,P100,42M,165,1,4116,4116,290188YX,6532, ,,B,225776B0,I029 ,1,45.3,21.7, ,A,1000,42795,1,2017/2/16,    ,290188,,正常,346,18
2769,19,,346,1,5/295000YA,6,7,,68.7,生機:295000YA,,8912 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8912, ,,B,225743B0,I008 ,1,68.7,16.8, ,A,1000,        ,   ,2017/2/16,1848,295000,,正常,346,19
2770,20,,346,1,5/295000YA,6,7,,69,生機:295000YA,,9112 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9112, ,,B,225745B0,I010 ,1,69,16.8, ,A,1000,        ,   ,2017/2/16,1848,295000,,正常,346,20
2771,21,,346,1,5/295000YA,6,7,,69,生機:295000YA,,9113 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9113, ,,B,225745B0,I010 ,1,69,16.8, ,A,1000,        ,   ,2017/2/16,1848,295000,,正常,346,21
2772,22,,346,1,5/295026YX,6,7,,47.5,生機:295026YX,,6026 ,C,,TA55/R35/P10,50M,114,1,0,0,295026YX,6026, ,,B,215773A1,I043 ,1,47.5,10.5, ,C,1000,        ,   ,2017/2/16,    ,295026,,正常,346,22
2773,1,,347,1,5/102633ZX,6,7,,67.3,生機:102633ZX,,6013 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6013, ,,B,225765A0,I063 ,1,67.3,13.9, ,A,1000,        ,   ,2017/2/17,1942,102633,,正常,347,1
2774,2,,347,1,5/102633ZX,6,7,,67.4,生機:102633ZX,,6014 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6014, ,,B,225765A0,I063 ,1,67.4,14, ,A,1000,        ,   ,2017/2/17,1942,102633,,正常,347,2
2775,3,,347,1,5/159560VX,6,7,,50.7,生機:159560VX,,6188 ,A,,P100,40M,118,1,34073,34073,159560VX,6188, ,,B,215841B0,I025 ,1,50.7,19.9, ,A,1000,        ,   ,2017/2/17,1473,159560,,正常,347,3
2776,4,,347,1,5/159560VX,6,7,,50.9,生機:159560VX,,6189 ,A,,P100,40M,118,1,34073,34073,159560VX,6189, ,,B,215841B0,I025 ,1,50.9,20, ,A,1000,        ,   ,2017/2/17,1473,159560,,正常,347,4
2777,5,,347,1,5/159560VX,6,7,,51.1,生機:159560VX,,6190 ,A,,P100,40M,118,1,34073,34073,159560VX,6190, ,,B,215841B0,I025 ,1,51.1,20, ,A,1000,        ,   ,2017/2/17,1473,159560,,正常,347,5
2778,6,,347,1,5/159560VX,6,7,,50.7,生機:159560VX,,6191 ,A,,P100,40M,118,1,34073,34073,159560VX,6191, ,,B,215841B0,I025 ,1,50.7,19.9, ,A,1000,        ,   ,2017/2/17,1473,159560,,正常,347,6
2779,7,,347,1,5/290045VX,6,7,,51,生機:290045VX,,6887 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6887, ,,B,225598B0,I064 ,1,51,13.4, ,A,1000,        ,   ,2017/2/17,1788,290045,,正常,347,7
2780,8,,347,1,5/290045VX,6,7,,51.1,生機:290045VX,,6888 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6888, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/17,1788,290045,,正常,347,8
2781,9,,347,1,5/290128ZX,6,7,,108.5,生機:290128ZX,,6375 ,A,,P100,100M,150,1,19620,19620,290128ZX,6375, ,,B,215651B0,I038 ,1,108.5,14.2, ,A,1000,        ,   ,2017/2/17,1707,290128,,正常,347,9
2782,10,,347,1,5/290128ZX,6,7,,108.2,生機:290128ZX,,6376 ,A,,P100,100M,150,1,19620,19620,290128ZX,6376, ,,B,215651B0,I038 ,1,108.2,14.2, ,A,1000,        ,   ,2017/2/17,1707,290128,,正常,347,10
2783,11,,347,1,5/290170GA,6,7,,61.6,生機:290170GA,,6099 ,C,,P100,50M,150,1,5300,5300,290170GA,6099, ,,B,115794A0,I030 ,1,61.6,24.6, ,C,1000,        ,   ,2017/2/17,    ,290170,,正常,347,11
2784,12,,347,1,5/290170GA,6,7,,61.6,生機:290170GA,,6100 ,C,,P100,50M,150,1,5300,5300,290170GA,6100, ,,B,115794A0,I030 ,1,61.6,24.6, ,C,1000,        ,   ,2017/2/17,    ,290170,,正常,347,12
2785,13,,347,1,5/290188YX,6,7,,45.4,生機:290188YX,,6533 ,A,,P100,42M,165,1,4116,4116,290188YX,6533, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/17,    ,290188,,正常,347,13
2786,14,,347,1,5/290188YX,6,7,,45.3,生機:290188YX,,6534 ,A,,P100,42M,165,1,4116,4116,290188YX,6534, ,,B,225776B0,I029 ,1,45.3,21.7, ,A,1000,42795,1,2017/2/17,    ,290188,,正常,347,14
2787,15,,347,1,5/291012ZX,6,7,,68,生機:291012ZX,,6068 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6068, ,,B,215451,I090 ,1,68,5.6, ,A,1000,        ,   ,2017/2/17,1411,291012,,正常,347,15
2788,16,,347,1,5/291012ZX,6,7,,67.8,生機:291012ZX,,6069 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6069, ,,B,215451,I090 ,1,67.8,5.6, ,A,1000,        ,   ,2017/2/17,1411,291012,,正常,347,16
2789,17,,347,1,5/292049LX,6,7,,58.9,生機:292049LX,,6018 ,H,,P93/C7,50M,148,1,3900,3900,292049LX,6018, ,,B,225888A0,I059 ,1,58.9,8.7, ,H,0,        ,   ,2017/2/17,    ,292049,,正常,347,17
2790,18,,347,1,5/292052YX,6,7,,52.4,生機:292052YX,,6006 ,H,,P89/C11,50M,143,1,2800,2800,292052YX,6006, ,,B,215907A0,I017 ,1,52.4,10.5, ,H,0,        ,   ,2017/2/17,    ,292052,,正常,347,18
2791,19,,347,1,5/295000YA,6,7,,69.2,生機:295000YA,,9209 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9209, ,,B,225746B0,I045 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/17,1848,295000,,正常,347,19
2792,20,,347,1,5/295000YA,6,7,,69.2,生機:295000YA,,9210 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9210, ,,B,225746B0,I045 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/17,1848,295000,,正常,347,20
2793,21,,347,1,5/295000YA,6,7,,69.3,生機:295000YA,,9357 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9357, ,,B,225826A0,I006 ,1,69.3,16.9, ,A,1000,        ,   ,2017/2/17,1848,295000,,正常,347,21
2794,22,,347,1,5/295000YA,6,7,,69.1,生機:295000YA,,9358 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9358, ,,B,225826A0,I006 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/17,1848,295000,,正常,347,22
2795,1,,348,1,5/102633ZX,6,7,,67.5,生機:102633ZX,,6015 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6015, ,,B,225765A0,I063 ,1,67.5,14, ,A,1000,        ,   ,2017/2/18,1942,102633,,正常,348,1
2796,2,,348,1,5/102633ZX,6,7,,67.2,生機:102633ZX,,6016 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6016, ,,B,225765A0,I063 ,1,67.2,13.9, ,A,1000,        ,   ,2017/2/18,1942,102633,,正常,348,2
2797,3,,348,1,5/102633ZX,6,7,,67.5,生機:102633ZX,,6017 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6017, ,,B,225765A0,I063 ,1,67.5,14, ,A,1000,        ,   ,2017/2/18,1942,102633,,正常,348,3
2798,4,,348,1,5/102633ZX,6,7,,67.1,生機:102633ZX,,6018 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6018, ,,B,225765A0,I063 ,1,67.1,13.9, ,A,1000,        ,   ,2017/2/18,1942,102633,,正常,348,4
2799,5,,348,1,5/159560VX,6,7,,50.7,生機:159560VX,,6192 ,A,,P100,40M,118,1,34073,34073,159560VX,6192, ,,B,215841B0,I025 ,1,50.7,19.9, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,5
2800,6,,348,1,5/159560VX,6,7,,50.3,生機:159560VX,,6193 ,A,,P100,40M,118,1,34073,34073,159560VX,6193, ,,B,215841B0,I025 ,1,50.3,19.7, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,6
2801,7,,348,1,5/159560VX,6,7,,50.6,生機:159560VX,,6194 ,A,,P100,40M,118,1,34073,34073,159560VX,6194, ,,B,215841B0,I025 ,1,50.6,19.8, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,7
2802,8,,348,1,5/159560VX,6,7,,50.4,生機:159560VX,,6195 ,A,,P100,40M,118,1,34073,34073,159560VX,6195, ,,B,215841B0,I025 ,1,50.4,19.8, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,8
2803,9,,348,1,5/159560VX,6,7,,50.8,生機:159560VX,,6196 ,A,,P100,40M,118,1,34073,34073,159560VX,6196, ,,B,215841B0,I025 ,1,50.8,19.9, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,9
2804,10,,348,1,5/159560VX,6,7,,50.7,生機:159560VX,,6197 ,A,,P100,40M,118,1,34073,34073,159560VX,6197, ,,B,215841B0,I025 ,1,50.7,19.9, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,10
2805,11,,348,1,5/159560VX,6,7,,51.3,生機:159560VX,,6198 ,A,,P100,40M,118,1,34073,34073,159560VX,6198, ,,B,215875B0,I070 ,1,51.3,20.2, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,11
2806,12,,348,1,5/159560VX,6,7,,50.1,生機:159560VX,,6199 ,A,,P100,40M,118,1,34073,34073,159560VX,6199, ,,B,215875B0,I070 ,1,50.1,19.7, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,12
2807,13,,348,1,5/159560VX,6,7,,50.3,生機:159560VX,,6200 ,A,,P100,40M,118,1,34073,34073,159560VX,6200, ,,B,215875B0,I070 ,1,50.3,19.8, ,A,1000,        ,   ,2017/2/18,1473,159560,,正常,348,13
2808,14,,348,1,5/290045VX,6,7,,51.2,生機:290045VX,,6828 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6828, ,,B,225598A0,I015 ,1,51.2,13.5, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,14
2809,15,,348,1,5/290045VX,6,7,,51,生機:290045VX,,6829 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6829, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,15
2810,16,,348,1,5/290045VX,6,7,,50.1,生機:290045VX,,6830 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6830, ,,B,225598A0,I015 ,1,50.1,13.2, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,16
2811,17,,348,1,5/290045VX,6,7,,51.1,生機:290045VX,,6831 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6831, ,,B,225598A0,I015 ,1,51.1,13.5, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,17
2812,18,,348,1,5/290045VX,6,7,,51.1,生機:290045VX,,6832 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6832, ,,B,225598A0,I015 ,1,51.1,13.5, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,18
2813,19,,348,1,5/290045VX,6,7,,51,生機:290045VX,,6833 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6833, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,19
2814,20,,348,1,5/290045VX,6,7,,51.1,生機:290045VX,,6889 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6889, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,20
2815,21,,348,1,5/290045VX,6,7,,51.1,生機:290045VX,,6890 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6890, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,21
2816,22,,348,1,5/290045VX,6,7,,51.2,生機:290045VX,,6891 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6891, ,,B,225598B0,I064 ,1,51.2,13.4, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,22
2817,23,,348,1,5/290045VX,6,7,,51.2,生機:290045VX,,6892 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6892, ,,B,225598B0,I064 ,1,51.2,13.4, ,A,1000,        ,   ,2017/2/18,1788,290045,,正常,348,23
2818,24,,348,1,5/290128ZX,6,7,,108.5,生機:290128ZX,,6325 ,A,,P100,100M,150,1,19620,19620,290128ZX,6325, ,,B,215651A0,I078 ,1,108.5,14.2, ,A,1000,        ,   ,2017/2/18,1707,290128,,正常,348,24
2819,25,,348,1,5/290128ZX,6,7,,108.4,生機:290128ZX,,6326 ,A,,P100,100M,150,1,19620,19620,290128ZX,6326, ,,B,215651A0,I078 ,1,108.4,14.2, ,A,1000,        ,   ,2017/2/18,1707,290128,,正常,348,25
2820,26,,348,1,5/290169GA,6,7,,61.5,生機:290169GA,,6111 ,A,,P100,50M,150,1,5300,5300,290169GA,6111, ,,B,115793A0,I026 ,1,61.5,24.6, ,A,1000,        ,   ,2017/2/18,1872,290169,,正常,348,26
2821,27,,348,1,5/290169GA,6,7,,61.3,生機:290169GA,,6112 ,A,,P100,50M,150,1,5300,5300,290169GA,6112, ,,B,115793A0,I026 ,1,61.3,24.5, ,A,1000,        ,   ,2017/2/18,1872,290169,,正常,348,27
2822,28,,348,1,5/290169GA,6,7,,61.3,生機:290169GA,,6113 ,A,,P100,50M,150,1,5300,5300,290169GA,6113, ,,B,115793A0,I026 ,1,61.3,24.5, ,A,1000,        ,   ,2017/2/18,1872,290169,,正常,348,28
2823,29,,348,1,5/290169GA,6,7,,61.3,生機:290169GA,,6114 ,A,,P100,50M,150,1,5300,5300,290169GA,6114, ,,B,115793A0,I026 ,1,61.3,24.5, ,A,1000,        ,   ,2017/2/18,1872,290169,,正常,348,29
2824,30,,348,1,5/290188YX,6,7,,45.4,生機:290188YX,,6535 ,A,,P100,42M,165,1,4116,4116,290188YX,6535, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/18,    ,290188,,正常,348,30
2825,31,,348,1,5/290188YX,6,7,,45.4,生機:290188YX,,6536 ,A,,P100,42M,165,1,4116,4116,290188YX,6536, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/18,    ,290188,,正常,348,31
2826,32,,348,1,5/290188YX,6,7,,45.4,生機:290188YX,,6537 ,A,,P100,42M,165,1,4116,4116,290188YX,6537, ,,B,225776B0,I029 ,1,45.4,21.7, ,A,1000,42795,1,2017/2/18,    ,290188,,正常,348,32
2827,33,,348,1,5/290188YX,6,7,,45.3,生機:290188YX,,6538 ,A,,P100,42M,165,1,4116,4116,290188YX,6538, ,,B,225776B0,I029 ,1,45.3,21.7, ,A,1000,42795,1,2017/2/18,    ,290188,,正常,348,33
2828,34,,348,1,5/291012ZX,6,7,,68,生機:291012ZX,,6070 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6070, ,,B,215451,I090 ,1,68,5.6, ,A,1000,        ,   ,2017/2/18,1411,291012,,正常,348,34
2829,35,,348,1,5/291012ZX,6,7,,68.1,生機:291012ZX,,6071 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6071, ,,B,215451,I090 ,1,68.1,5.6, ,A,1000,        ,   ,2017/2/18,1411,291012,,正常,348,35
2830,36,,348,1,5/295000YA,6,7,,68.9,生機:295000YA,,8871 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8871, ,,B,225743A0,I028 ,1,68.9,16.8, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,36
2831,37,,348,1,5/295000YA,6,7,,69.2,生機:295000YA,,8872 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8872, ,,B,225743A0,I028 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,37
2832,38,,348,1,5/295000YA,6,7,,68.7,生機:295000YA,,8913 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8913, ,,B,225743B0,I008 ,1,68.7,16.8, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,38
2833,39,,348,1,5/295000YA,6,7,,69,生機:295000YA,,8914 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8914, ,,B,225743B0,I008 ,1,69,16.8, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,39
2834,40,,348,1,5/295000YA,6,7,,69.1,生機:295000YA,,8960 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8960, ,,B,225744A0,I034 ,1,69.1,16.7, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,40
2835,41,,348,1,5/295000YA,6,7,,69.1,生機:295000YA,,8961 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8961, ,,B,225744A0,I034 ,1,69.1,16.7, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,41
2836,42,,348,1,5/295000YA,6,7,,68.8,生機:295000YA,,9062 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9062, ,,B,225745A0,I050 ,1,68.8,16.8, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,42
2837,43,,348,1,5/295000YA,6,7,,69,生機:295000YA,,9114 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9114, ,,B,225745B0,I010 ,1,69,16.8, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,43
2838,44,,348,1,5/295000YA,6,7,,69.2,生機:295000YA,,9115 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9115, ,,B,225745B0,I010 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,44
2839,45,,348,1,5/295000YA,6,7,,68.8,生機:295000YA,,9162 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9162, ,,B,225746A0,I048 ,1,68.8,16.9, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,45
2840,46,,348,1,5/295000YA,6,7,,69,生機:295000YA,,9163 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9163, ,,B,225746A0,I048 ,1,69,17, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,46
2841,47,,348,1,5/295000YA,6,7,,69,生機:295000YA,,9464 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9464, ,,B,225827A0,I004 ,1,69,16.9, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,47
2842,48,,348,1,5/295000YA,6,7,,68.9,生機:295000YA,,9465 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9465, ,,B,225827A0,I004 ,1,68.9,16.9, ,A,1000,        ,   ,2017/2/18,1867,295000,,正常,348,48
2843,1,,349,1,5/102633ZX,6,7,,67.5,生機:102633ZX,,6019 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6019, ,,B,225765A0,I063 ,1,67.5,14, ,A,1000,        ,   ,2017/2/20,1942,102633,,正常,349,1
2844,2,,349,1,5/102633ZX,6,7,,67.1,生機:102633ZX,,6020 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6020, ,,B,225765A0,I063 ,1,67.1,13.9, ,A,1000,        ,   ,2017/2/20,1942,102633,,正常,349,2
2845,3,,349,1,5/159560VX,6,7,,50.6,生機:159560VX,,6201 ,A,,P100,40M,118,1,34073,34073,159560VX,6201, ,,B,215875B0,I070 ,1,50.6,19.9, ,A,1000,        ,   ,2017/2/20,1473,159560,,正常,349,3
2846,4,,349,1,5/159560VX,6,7,,50.6,生機:159560VX,,6202 ,A,,P100,40M,118,1,34073,34073,159560VX,6202, ,,B,215875B0,I070 ,1,50.6,19.9, ,A,1000,        ,   ,2017/2/20,1473,159560,,正常,349,4
2847,5,,349,1,5/159560VX,6,7,,50.8,生機:159560VX,,6203 ,A,,P100,40M,118,1,34073,34073,159560VX,6203, ,,B,215875B0,I070 ,1,50.8,20, ,A,1000,        ,   ,2017/2/20,1969,159560,,正常,349,5
2848,6,,349,1,5/159560VX,6,7,,50.7,生機:159560VX,,6204 ,A,,P100,40M,118,1,34073,34073,159560VX,6204, ,,B,215875B0,I070 ,1,50.7,20, ,A,1000,        ,   ,2017/2/20,1969,159560,,正常,349,6
2849,7,,349,1,5/290045VX,6,7,,51.1,生機:290045VX,,6834 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6834, ,,B,225598A0,I015 ,1,51.1,13.5, ,A,1000,        ,   ,2017/2/20,1788,290045,,正常,349,7
2850,8,,349,1,5/290045VX,6,7,,51,生機:290045VX,,6835 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6835, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/20,1788,290045,,正常,349,8
2851,9,,349,1,5/290045VX,6,7,,51,生機:290045VX,,6893 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6893, ,,B,225598B0,I064 ,1,51,13.4, ,A,1000,        ,   ,2017/2/20,1788,290045,,正常,349,9
2852,10,,349,1,5/290045VX,6,7,,51.1,生機:290045VX,,6894 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6894, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/20,1788,290045,,正常,349,10
2853,11,,349,1,5/290128ZX,6,7,,108.5,生機:290128ZX,,6327 ,A,,P100,100M,150,1,19620,19620,290128ZX,6327, ,,B,215651A0,I078 ,1,108.5,14.2, ,A,1000,        ,   ,2017/2/20,1707,290128,,正常,349,11
2854,12,,349,1,5/290128ZX,6,7,,108.1,生機:290128ZX,,6328 ,A,,P100,100M,150,1,19620,19620,290128ZX,6328, ,,B,215651A0,I078 ,1,108.1,14.2, ,A,1000,        ,   ,2017/2/20,1707,290128,,正常,349,12
2855,13,,349,1,5/290128ZX,6,7,,108,生機:290128ZX,,6377 ,A,,P100,100M,150,1,19620,19620,290128ZX,6377, ,,B,215651B0,I038 ,1,108,14.1, ,A,1000,        ,   ,2017/2/20,1707,290128,,正常,349,13
2856,14,,349,1,5/290128ZX,6,7,,108.1,生機:290128ZX,,6378 ,A,,P100,100M,150,1,19620,19620,290128ZX,6378, ,,B,215651B0,I038 ,1,108.1,14.2, ,A,1000,        ,   ,2017/2/20,1707,290128,,正常,349,14
2857,15,,349,1,5/290169GA,6,7,,61.4,生機:290169GA,,6115 ,A,,P100,50M,150,1,5300,5300,290169GA,6115, ,,B,115793A0,I026 ,1,61.4,24.6, ,A,1000,        ,   ,2017/2/20,1959,290169,,正常,349,15
