コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
J/171222YX,整経賃171222YX,ｾｲｹｲﾁﾝ171222YX,反,0.020833333,CU49/R40/P11,48M,128,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,4320,3600,3086,2700,2400,2160,2160,2160,,,,,,,,,表示する,
J/171337YX,整経賃171337YX,ｾｲｹｲﾁﾝ171337YX,反,0.02,R80/CU20,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/290045VX,整経賃290045VX,ｾｲｹｲﾁﾝ290045VX,反,0.02173913,AC75/P25,46M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1886,1572,1347,1179,1048,943,943,943,,,,,,,,,表示する,
J/290054YB,整経賃290054YB,ｾｲｹｲﾁﾝ290054YB,反,0.02,R51/L30/P19,50M,120,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,2000,1667,1429,1250,1111,1000,1000,1000,,,,,,,,,表示する,
J/290128ZX,整経賃290128ZX,ｾｲｹｲﾁﾝ290128ZX,反,0.01,P100,100M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,2000,1667,1429,1250,1111,1000,1000,1000,,,,,,,,,表示する,
J/290169GA,整経賃290169GA,ｾｲｹｲﾁﾝ290169GA,反,0.02,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/290170GA,整経賃290170GA,ｾｲｹｲﾁﾝ290170GA,反,0.02,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/290172ZX,整経賃290172ZX,ｾｲｹｲﾁﾝ290172ZX,反,0.02,CU62/P38,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,2000,1667,1429,1250,1111,1000,1000,1000,,,,,,,,,表示する,
J/290188YX,整経賃290188YX,ｾｲｹｲﾁﾝ290188YX,反,0.023809524,P100,42M,165,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1680,1400,1200,1050,933,840,840,840,,,,,,,,,表示する,
J/291012ZX,整経賃291012ZX,ｾｲｹｲﾁﾝ291012ZX,反,0.016666667,P61/C39,60M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/291014YX,整経賃291014YX,ｾｲｹｲﾁﾝ291014YX,反,0.016949153,P100,59M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,600,500,429,375,333,300,300,300,,,,,,,,,表示する,
J/291045YX,整経賃291045YX,ｾｲｹｲﾁﾝ291045YX,反,0.017241379,P100,58M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,592,493,423,370,329,296,296,296,,,,,,,,,表示する,
