コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,,主たる倉庫,,発注連動,分類１,,分類２,,分類３,,分類４,,分類５,,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
E/CUT,カット賃,ｶｯﾄﾁﾝ,点,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,"1,000 ","2,000 ","3,000 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
E/HOKANRYO,倉庫保管料,ｿｳｺﾎｶﾝﾘｮｳ,,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月06日
E/HOSHUU,補修代,ﾎｼｭｳﾀﾞｲ,,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月09日
E/KAIHATSU,開発費,ｶｲﾊﾂﾋ,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月07日
E/LABEL,ラベル代金,,枚,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月15日
E/SEALHARI,シール貼り賃,,枚,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月15日
E/SHOBUN,処分費用,ｼｮﾌﾞﾝﾋﾖｳ,件,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月06日
E/TAX,消費税差額,ｼｮｳﾋｾﾞｲｻｶﾞｸ,件,0 ,,,,2 ,2 ,在庫管理を行わない,非課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月14日
E/TEST,試験代金,,件,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月24日
E/TESURYO,手数料,ﾃｽｳﾘｮｳ,,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月06日
E/UNCHIN,運賃,,件,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,E,その他,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月15日
J/014222BA,014222BA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,10,ユニフォーム,L,上村　茂L,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年06月09日
J/025126RX,25126RX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月17日
J/039413XA,039413XA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月27日
J/039413XB,039413XB:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,30,インテリア,P,板鼻健太郎P,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月20日
J/039413XC,039413XC:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,30,インテリア,P,板鼻健太郎P,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月20日
J/039413XD,039413XD:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,30,インテリア,P,板鼻健太郎P,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年11月21日
J/039413XE,039413XE:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,O,製織工賃,30,インテリア,P,板鼻健太郎P,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年11月24日
J/039428PX,039428PX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,30,インテリア,X,上村　茂X,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月18日
J/055104AX,055104AX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,120 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月07日
J/074210VX,074210VX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月17日
J/074210YX,074210YX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,外注:ロザーヌテキスタイル㈱,0 ,0 ,0 ,0 ,0 ,0 ,"3,630 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月14日
J/074210YX-G,074210YX:柄組賃,,本,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,外注:ロザーヌテキスタイル㈱,0 ,0 ,0 ,0 ,0 ,0 ,2.42 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月14日
J/076410CA,076410CA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,"1,824 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月18日
J/076410CA-A,076410CA:畦取賃,,玉,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月18日
J/076410CB,76410CB:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,"1,824 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月07日
J/076410CB-A,76410CB:畦取賃,,玉,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月07日
J/076410CX,076410CX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,"1,824 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月05日
J/076410CX-A,076410CX:畦取賃,,玉,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,600 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月05日
J/078019BA,078019BA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,500 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年10月01日
J/078019BX,078019BX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月13日
J/078019HX,078019HX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月13日
J/079007ZX,079007ZX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月13日
J/079179YA,079179YA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月29日
J/079664CA,079664CA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年01月13日
J/079664CB,079664CB:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月27日
J/079664CX,079664CX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月21日
J/096765HC,096765HC:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,250 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月13日
J/096765ZA,096765ZA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,250 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月13日
J/096765ZX,096765ZX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年05月20日
J/097064CX,097064CX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,450 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年03月01日
J/097064JD,097064JD:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,450 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月03日
J/097302ZX,097302ZX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,800 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年11月17日
J/097400VX,097400VX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年05月12日
J/097402XX,097402XX:整経賃,,反,0 ,TA85/P15,50M,128,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,,,,,,,,,畦取賃別,0 ,0 ,0 ,0 ,0 ,0 ,"2,095 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
J/097402XX-A,097402XX:畦取賃,,玉,0 ,16888/80/ｽﾝ,50M,128,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"3,060 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月08日
J/097508XX,097508XX:整経賃,,M,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,標準原価,491,第一合繊株式会社,,,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年02月03日
J/097763JE,097763JE:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月04日
J/097821YX,097821YX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,800 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月29日
J/097900YA,097900YA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,365 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月22日
J/097961LH,097961LH:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,100 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年03月24日
J/097961LJ,097961LJ:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,100 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年03月24日
J/098093JC,098093JC:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年12月28日
J/098184VX,098184VX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,"2,541 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月13日
J/098184VX-A,098184VX:畦取賃,,玉,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,831,菱光サイジング株式会社　金津工場,,,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,菱光サイジング,0 ,0 ,0 ,0 ,0 ,0 ,"2,880 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月13日
J/098242HA,098242HA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年12月22日
J/098242HX,098242HX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月18日
J/098242LX,098242LX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,750 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月17日
J/098284HA,098284HA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月05日
J/098284HB,098284HB:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月27日
J/098284HX,098284HX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月27日
J/098284PX,098284PX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月30日
J/098284VX,098284VX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月18日
J/098284XA,098284XA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,225 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年12月20日
J/098312YA,098312YA:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"2,800 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月28日
J/098413MX,098413MX:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,500 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月14日
J/098413YB,098413YB:整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,J,整経工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"1,500 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月13日
